id,node_id,implementation_proof,test_proof,runtime_proof,connection_proof,documentation_proof,overall_status,last_verified_at,missing_evidence,next_action
EVID-AUTO-00370,MIG-AUTO-0019,prisma/migrations/202605093_company_os_stage3_governance_intelligence/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0019.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00371,MIG-AUTO-0020,prisma/migrations/202605141_company_os_standard_definition_status/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0020.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00372,MIG-AUTO-0021,prisma/migrations/202605142_workflow_definition_drafts/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0021.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00373,MIG-AUTO-0022,prisma/migrations/202605143_workflow_root_version_uniqueness/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0022.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00374,MIG-AUTO-0023,prisma/migrations/202605144_workflow_root_family_lineage/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0023.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00375,MIG-AUTO-0024,prisma/migrations/202605171_workforce_entities/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0024.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00376,MIG-AUTO-0025,prisma/migrations/202605181_paperclip_director_workforce_indexes/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0025.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00377,MIG-AUTO-0026,prisma/migrations/202605201_operations_task_responsibility_schedule/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0026.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00378,MIG-AUTO-0027,prisma/migrations/202605241_workspace_departments/migration.sql,npm run prisma:migrate:deploy,npm run prisma:migrate:deploy,,docs/architecture/nodes/generated/MIG-AUTO-0027.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00379,INT-AUTO-0001,src/integrations/clickup/clickup.client.ts,Playwright Assets proof;Production Drive import and freshness smoke,npm run validate,FEAT-ASSETS-CONTEXT,docs/planning/cc-08-002-assets-context-read-api-task-contract.md;docs/operations/agent-runtime-coverage-ledger.csv,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00380,INT-AUTO-0002,src/integrations/clickup/clickup.maintenance-scheduler.ts,Playwright Assets proof;Production Drive import and freshness smoke,npm run validate,FEAT-ASSETS-CONTEXT,docs/planning/cc-08-002-assets-context-read-api-task-contract.md;docs/operations/agent-runtime-coverage-ledger.csv,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00381,INT-AUTO-0003,src/integrations/clickup/clickup.mapper.ts,Playwright Assets proof;Production Drive import and freshness smoke,npm run validate,FEAT-ASSETS-CONTEXT,docs/planning/cc-08-002-assets-context-read-api-task-contract.md;docs/operations/agent-runtime-coverage-ledger.csv,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00382,INT-AUTO-0004,src/integrations/clickup/clickup.sync.ts,Playwright Assets proof;Production Drive import and freshness smoke,npm run validate,FEAT-ASSETS-CONTEXT,docs/planning/cc-08-002-assets-context-read-api-task-contract.md;docs/operations/agent-runtime-coverage-ledger.csv,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00383,INT-AUTO-0005,src/integrations/clickup/clickup.webhooks.ts,Playwright Assets proof;Production Drive import and freshness smoke,npm run validate,FEAT-ASSETS-CONTEXT,docs/planning/cc-08-002-assets-context-read-api-task-contract.md;docs/operations/agent-runtime-coverage-ledger.csv,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00384,INT-AUTO-0006,src/integrations/clickup/webhook-signature.ts,Playwright Assets proof;Production Drive import and freshness smoke,npm run validate,FEAT-ASSETS-CONTEXT,docs/planning/cc-08-002-assets-context-read-api-task-contract.md;docs/operations/agent-runtime-coverage-ledger.csv,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00385,INT-AUTO-0007,src/integrations/errors.ts,Playwright Assets proof;Production Drive import and freshness smoke,npm run validate,FEAT-ASSETS-CONTEXT,docs/planning/cc-08-002-assets-context-read-api-task-contract.md;docs/operations/agent-runtime-coverage-ledger.csv,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00386,INT-AUTO-0008,src/integrations/google-drive/google-drive.auth.ts,Playwright Assets proof;Production Drive import and freshness smoke,npm run validate,FEAT-ASSETS-CONTEXT,docs/planning/cc-08-002-assets-context-read-api-task-contract.md;docs/operations/agent-runtime-coverage-ledger.csv,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00387,INT-AUTO-0009,src/integrations/google-drive/google-drive.client.ts,Playwright Assets proof;Production Drive import and freshness smoke,npm run validate,FEAT-ASSETS-CONTEXT,docs/planning/cc-08-002-assets-context-read-api-task-contract.md;docs/operations/agent-runtime-coverage-ledger.csv,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00388,INT-AUTO-0010,src/integrations/google-drive/google-drive.content.ts,Playwright Assets proof;Production Drive import and freshness smoke,npm run validate,FEAT-ASSETS-CONTEXT,docs/planning/cc-08-002-assets-context-read-api-task-contract.md;docs/operations/agent-runtime-coverage-ledger.csv,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00389,INT-AUTO-0011,src/integrations/google-drive/google-drive.sync.ts,Playwright Assets proof;Production Drive import and freshness smoke,npm run validate,FEAT-ASSETS-CONTEXT,docs/planning/cc-08-002-assets-context-read-api-task-contract.md;docs/operations/agent-runtime-coverage-ledger.csv,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00390,INT-AUTO-0012,src/integrations/integration-settings.service.ts,Playwright Assets proof;Production Drive import and freshness smoke,npm run validate,FEAT-ASSETS-CONTEXT,docs/planning/cc-08-002-assets-context-read-api-task-contract.md;docs/operations/agent-runtime-coverage-ledger.csv,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00391,INT-AUTO-0013,src/integrations/secrets.ts,Playwright Assets proof;Production Drive import and freshness smoke,npm run validate,FEAT-ASSETS-CONTEXT,docs/planning/cc-08-002-assets-context-read-api-task-contract.md;docs/operations/agent-runtime-coverage-ledger.csv,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00392,MW-AUTO-0001,src/auth/api-key.middleware.ts,npm run build:server,npm run build:server,,docs/architecture/nodes/generated/MW-AUTO-0001.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00393,MW-AUTO-0002,src/middleware/api-error.ts,npm run build:server,npm run build:server,,docs/architecture/nodes/generated/MW-AUTO-0002.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00394,MW-AUTO-0003,src/middleware/async-handler.ts,npm run build:server,npm run build:server,,docs/architecture/nodes/generated/MW-AUTO-0003.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00395,MW-AUTO-0004,src/middleware/error-handler.ts,npm run build:server,npm run build:server,,docs/architecture/nodes/generated/MW-AUTO-0004.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00396,MW-AUTO-0005,src/middleware/security.ts,npm run build:server,npm run build:server,,docs/architecture/nodes/generated/MW-AUTO-0005.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00397,PIPE-AUTO-0001,scripts/adapter-smoke.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00398,PIPE-AUTO-0002,scripts/agent-training-smoke.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00399,PIPE-AUTO-0003,scripts/build-architecture-chain-hardening-worklist.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00400,PIPE-AUTO-0004,scripts/build-architecture-evidence-worklist.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00401,PIPE-AUTO-0005,scripts/build-architecture-health-dashboard.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00402,PIPE-AUTO-0006,scripts/check-architecture-chain-coverage.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00403,PIPE-AUTO-0007,scripts/check-architecture-chain-integrity.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00404,PIPE-AUTO-0008,scripts/check-architecture-evidence-gate.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00405,PIPE-AUTO-0009,scripts/check-architecture-node-integrity.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00406,PIPE-AUTO-0010,scripts/check-route-capabilities.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00407,PIPE-AUTO-0011,scripts/clean-react-build.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00408,PIPE-AUTO-0012,scripts/clickup-production-bootstrap.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00409,PIPE-AUTO-0013,scripts/company-os-lifecycle-trace-smoke.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00410,PIPE-AUTO-0014,scripts/companycore-ai-ready-smoke.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00411,PIPE-AUTO-0015,scripts/companycore-mcp-smoke.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00412,PIPE-AUTO-0016,scripts/google-drive-production-smoke.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00413,PIPE-AUTO-0017,scripts/operating-model-registry-lifecycle-smoke.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00414,PIPE-AUTO-0018,scripts/owner-console-ux-smoke.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00415,PIPE-AUTO-0019,scripts/sync-architecture-chains.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00416,PIPE-AUTO-0020,scripts/sync-architecture-evidence-status.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00417,PIPE-AUTO-0021,scripts/sync-architecture-extended-registry.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00418,PIPE-AUTO-0022,scripts/sync-architecture-feature-coverage.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00419,PIPE-AUTO-0023,scripts/sync-architecture-node-verification.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00420,PIPE-AUTO-0024,scripts/sync-architecture-registry.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00421,CRON-AUTO-0001,src/integrations/clickup/clickup.maintenance-scheduler.ts,Playwright Assets proof;Production Drive import and freshness smoke,npm run validate,FEAT-ASSETS-CONTEXT,docs/planning/cc-08-002-assets-context-read-api-task-contract.md;docs/operations/agent-runtime-coverage-ledger.csv,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00422,PIPE-AUTO-0025,scripts/check-architecture-connectivity.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00423,PIPE-AUTO-0026,scripts/build-architecture-impact-index.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00424,PIPE-AUTO-0027,scripts/check-architecture-node-catalog-consistency.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00425,PIPE-AUTO-0028,scripts/build-architecture-dead-nodes-report.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00426,PIPE-AUTO-0029,scripts/build-architecture-roadmap.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00427,PIPE-AUTO-0030,scripts/check-architecture-relation-integrity.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00428,PIPE-AUTO-0031,scripts/build-architecture-delta-report.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00429,PIPE-AUTO-0032,scripts/check-architecture-csv-contract.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md;docs/architecture/nodes/generated/PIPE-AUTO-0032.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00430,PIPE-AUTO-0033,scripts/check-architecture-doc-baseline.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00431,PIPE-AUTO-0034,scripts/check-architecture-node-links.mjs,npm run architecture:graph,npm run validate,FEAT-ARCH-EVIDENCE-SYSTEM,docs/architecture/architecture-evidence-system.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
